,short_ma,long_ma,signal,regime,cumulative_return,sharpe
186,15,60,6,,2.8623121105957026,0.36457792269759776
187,7,60,13,,2.8623121105957026,0.36457792269759776
188,6,60,15,,2.8623121105957026,0.36457792269759776
189,9,60,18,,2.8383813531494098,0.3797265050287872
190,20,55,8,,2.8383813531494098,0.3797265050287872
191,12,24,5,,2.837457508544919,0.3623906548974254
192,7,20,10,,2.8311070593261736,0.3610770546454029
193,9,28,6,,2.8311070593261736,0.3610770546454029
194,6,20,5,,2.8279598706054685,0.3653802579083748
195,6,24,11,,2.8195628833007773,0.35919664099082976
196,10,28,10,,2.805723969726563,0.3581752141168565
197,9,28,11,,2.805723969726563,0.3581752141168565
198,16,24,5,,2.789713682250979,0.35389696884233496
199,6,42,5,,2.7825116430664156,0.388436595118301
200,13,55,11,,2.7821216113281246,0.3504559044817473
201,7,46,20,,2.7821216113281246,0.3504559044817473
202,10,55,15,,2.7821216113281246,0.3504559044817473
203,9,51,15,,2.7821216113281246,0.3504559044817473
204,10,55,13,,2.7821216113281246,0.3504559044817473
205,16,60,8,,2.7821216113281246,0.3504559044817473
206,12,51,11,,2.7821216113281246,0.3504559044817473
207,15,55,10,,2.7821216113281246,0.3504559044817473
208,9,46,16,,2.7821216113281246,0.3504559044817473
209,15,51,10,,2.7821216113281246,0.3504559044817473
210,12,55,11,,2.7821216113281246,0.3504559044817473
211,10,51,15,,2.7821216113281246,0.3504559044817473
212,16,51,8,,2.7821216113281246,0.3504559044817473
213,10,46,15,,2.7821216113281246,0.3504559044817473
214,18,51,8,,2.7821216113281246,0.3504559044817473
215,18,46,8,,2.7821216113281246,0.3504559044817473
216,13,55,10,,2.7821216113281246,0.3504559044817473
217,9,51,16,,2.7821216113281246,0.3504559044817473
218,15,46,10,,2.7821216113281246,0.3504559044817473
219,15,60,8,,2.7821216113281246,0.3504559044817473
220,20,46,8,,2.7821216113281246,0.3504559044817473
221,9,55,15,,2.7821216113281246,0.3504559044817473
222,12,42,13,,2.7821216113281246,0.3504559044817473
223,13,60,11,,2.7821216113281246,0.3504559044817473
224,9,55,16,,2.7821216113281246,0.3504559044817473
225,13,51,11,,2.7821216113281246,0.3504559044817473
226,9,60,13,,2.7821216113281246,0.3504559044817473
227,20,42,8,,2.7821216113281246,0.3504559044817473
228,7,55,18,,2.7821216113281246,0.3504559044817473
229,6,24,10,,2.781294439697267,0.3545691783190118
230,10,24,6,,2.781294439697267,0.3545691783190118
231,10,33,10,,2.7643032312011764,0.35337870451770875
232,12,33,8,,2.7643032312011764,0.35337870451770875
233,9,33,11,,2.7643032312011764,0.35337870451770875
234,15,42,11,,2.7605057836914093,0.3478403602943405
235,15,46,11,,2.7605057836914093,0.3478403602943405
236,10,37,18,,2.7605057836914093,0.3478403602943405
237,13,33,15,,2.7605057836914093,0.3478403602943405
238,16,42,11,,2.7605057836914093,0.3478403602943405
239,16,37,11,,2.7605057836914093,0.3478403602943405
240,10,33,20,,2.7605057836914093,0.3478403602943405
241,12,37,15,,2.7605057836914093,0.3478403602943405
242,12,37,16,,2.7605057836914093,0.3478403602943405
243,15,33,13,,2.7605057836914093,0.3478403602943405
244,13,42,13,,2.7605057836914093,0.3478403602943405
245,12,33,16,,2.7605057836914093,0.3478403602943405
246,9,37,20,,2.7605057836914093,0.3478403602943405
247,18,33,11,,2.7605057836914093,0.3478403602943405
248,20,33,10,,2.7605057836914093,0.3478403602943405
249,18,37,10,,2.7605057836914093,0.3478403602943405
250,20,28,11,,2.7605057836914093,0.3478403602943405
