,short_ma,long_ma,signal,cumulative_return,sharpe
2362,9,44,15,0.4932522564697289,-0.2651075411566239
9803,20,59,16,0.49312073059082306,-0.2661557995275077
7199,16,59,20,0.49312073059082306,-0.2661557995275077
4094,12,29,19,0.4930178613281255,-0.26502045901604726
4874,13,37,15,0.49296207824706884,-0.2639465511224599
1661,8,41,18,0.4928872436523413,-0.265591682987267
7603,17,44,8,0.4927874664306644,-0.2653361314923132
6184,15,37,13,0.4927476953125022,-0.26394330078784783
5529,14,37,14,0.4927476953125022,-0.26394330078784783
8274,18,45,7,0.49271280639648285,-0.2663392689916155
2923,10,38,16,0.49270526428222544,-0.26394084168311416
8148,18,37,9,0.49269689758300517,-0.2642126738528834
8100,18,34,9,0.49247877746581664,-0.2639315553024495
4105,12,30,14,0.4924419281005859,-0.26492004181633805
1851,8,53,16,0.49244080871581764,-0.2673770898198031
5288,14,22,13,0.49238406555175923,-0.26549138258493876
2252,9,37,17,0.4923566918945313,-0.26608176695199404
4648,13,23,13,0.4922728643798837,-0.2651935599948322
7384,17,30,13,0.4922381494140625,-0.26577157662862344
4606,13,20,19,0.4922233880615237,-0.2649947546374365
3916,11,59,17,0.49221603210449166,-0.26698808033025423
3557,11,37,10,0.4921705694580067,-0.26603288921517126
2902,10,37,11,0.4921705694580067,-0.26603288921517126
9698,20,53,7,0.4921529980468753,-0.26738706810258545
9748,20,56,9,0.49192448486327783,-0.2669955860276
2918,10,38,11,0.49171132690429764,-0.26600516855792805
3573,11,38,10,0.49171132690429764,-0.26600516855792805
7844,17,59,9,0.49170490173339854,-0.26714392246162566
7846,17,59,11,0.4916219561767604,-0.26719381833055733
688,7,22,5,0.4915817401123046,-0.26120552835005184
8226,18,42,7,0.49151568786621114,-0.26624417521751775
4078,12,28,19,0.49151384948730514,-0.2658203455398342
3518,11,34,19,0.4914933734130874,-0.2665891540830903
4827,13,34,16,0.49147032775879035,-0.26629132920318177
4030,12,25,19,0.4914302978515632,-0.26573303932488573
9287,20,27,12,0.49124273315429523,-0.2657487306773117
4089,12,29,14,0.49122678649902385,-0.26526695067427913
5399,14,29,12,0.49122678649902385,-0.26526695067427913
7447,17,34,12,0.49121483520507725,-0.26604900384452884
1692,8,43,17,0.4911530780029275,-0.2667143444867992
1756,8,47,17,0.49114648254394583,-0.2667670858624379
4031,12,25,20,0.4911384973144531,-0.2661504570343735
8696,19,30,13,0.4911290405273443,-0.26624721245441524
6086,15,31,11,0.49100619201660317,-0.26588430103879435
3466,11,31,15,0.49100619201660317,-0.26588430103879435
2299,9,40,16,0.4909342199707041,-0.26749548848574306
5370,14,27,15,0.4906768829345689,-0.26598749432382407
6025,15,27,14,0.4906768829345689,-0.26598749432382407
8851,19,40,8,0.49064320495605684,-0.2668639799338049
9335,20,30,12,0.4906235876464854,-0.2660118791370596
6072,15,30,13,0.4906210290527324,-0.2662107906142111
4762,13,30,15,0.4906210290527324,-0.2662107906142111
4735,13,28,20,0.49057141479492156,-0.26657417484255236
7401,17,31,14,0.49048110839843734,-0.2666403586144902
5436,14,31,17,0.4902889038085939,-0.26642532540378666
8451,18,56,8,0.4902786212158201,-0.2681476097474372
9411,20,35,8,0.4901833612060529,-0.26714903405074353
6039,15,28,12,0.4901300799560566,-0.2662125202483112
7432,17,33,13,0.48993266235351834,-0.2663398778299483
4812,13,33,17,0.48993266235351834,-0.2663398778299483
9270,20,26,11,0.48986246582031306,-0.26658761311877005
7862,17,60,11,0.4897916339111347,-0.26921771731118765
1917,8,57,18,0.4897795697021489,-0.2687655194490761
7446,17,34,11,0.48976287414551084,-0.26715201209709155
8647,19,27,12,0.48969640258789043,-0.26734322347995243
4074,12,28,15,0.489695682983396,-0.26634578992707886
4766,13,30,19,0.4896018383789066,-0.266918221293541
7886,18,20,19,0.4895877288818377,-0.26806874563148153
8541,19,20,18,0.4895877288818377,-0.26806874563148153
2521,9,54,14,0.4894753369140643,-0.2686699970459826
2733,10,26,18,0.4894635339355467,-0.26704960444025966
6551,15,60,12,0.48942722167968494,-0.26930347491741763
4764,13,30,17,0.48934003051757846,-0.26728417174570535
4744,13,29,13,0.48929903015136894,-0.2665703959322868
2604,9,59,17,0.48895509094238276,-0.26916712951703864
5495,14,35,12,0.48884125305175663,-0.2679226135166234
7368,17,29,13,0.4888364624023421,-0.267509295007804
6567,16,20,12,0.48874733642578233,-0.268095525523533
7399,17,31,12,0.488730151367189,-0.26775194292059934
8819,19,38,8,0.4886126202392576,-0.2690611936329952
7321,17,26,14,0.48856325866699263,-0.26829540187388135
7292,17,24,17,0.48823608459472684,-0.2690671831869599
2718,10,25,19,0.4882360174560574,-0.26759623119846326
3947,12,20,16,0.4881225384521488,-0.2684084779933442
4748,13,29,17,0.48806185974120964,-0.26796791923604507
2922,10,38,15,0.48797821289062315,-0.26908315076582434
1551,8,34,20,0.48796012756347873,-0.26948702805147384
5491,14,35,8,0.4879083697509749,-0.2690049273249923
3992,12,23,13,0.48789189758300616,-0.2680168673444423
4647,13,23,12,0.48789189758300616,-0.2680168673444423
5356,14,26,17,0.48787155944824195,-0.2685928940676171
7884,18,20,17,0.48786432861328055,-0.2687745952886908
8741,19,33,10,0.487702216796878,-0.26842784110637324
7352,17,28,13,0.48766615356445114,-0.26859497946189426
8402,18,53,7,0.4875644451904315,-0.2707510024734313
1599,8,37,20,0.487521209106442,-0.2695658419389742
1535,8,33,20,0.48744387939453415,-0.2710534939073326
3231,10,57,20,0.4873255303955081,-0.2706081751606642
3342,11,23,19,0.487284091796877,-0.26915351982313196
8134,18,36,11,0.48722991760253836,-0.26958987500746195
2619,9,60,16,0.48720553833007674,-0.27015470428366684
1165,7,51,18,0.48709607482910083,-0.2707224501081246
6500,15,57,9,0.4870607275390643,-0.2709706602236212
7229,17,20,18,0.4869929467773451,-0.268941741838691
1519,8,32,20,0.486929752197266,-0.27051588715736213
3593,11,39,14,0.48686536315918016,-0.26974022945548676
9666,20,51,7,0.48684317687988354,-0.2729059666085055
8787,19,36,8,0.48679648681640736,-0.27035263765933615
1164,7,51,17,0.4867250750732408,-0.2716660384811847
6388,15,50,9,0.48671686279296983,-0.27039815369201436
9349,20,31,10,0.48666149841308803,-0.26949766350214643
4859,13,36,16,0.486651923828127,-0.2690568826893647
6824,16,36,13,0.486651923828127,-0.2690568826893647
5061,13,49,10,0.4865626879882831,-0.2702693904365414
2410,9,47,15,0.486307056884765,-0.27014394134602504
4172,12,34,17,0.4862353192138677,-0.2706688610274896
5450,14,32,15,0.48623285827636614,-0.2704810345643276
3159,10,53,12,0.4861705303955059,-0.2712509774842304
4469,12,53,10,0.4861705303955059,-0.2712509774842304
7960,18,25,13,0.4861085424804679,-0.2688590172451795
8386,18,52,7,0.486023766479492,-0.2713823926442227
4063,12,27,20,0.48574392883300527,-0.26967514525993913
8483,18,58,8,0.4856326806640642,-0.27218650093527474
2969,10,41,14,0.4855692773437499,-0.2713066136040269
4685,13,25,18,0.4855407647705095,-0.26971796928980046
1708,8,44,17,0.48544374694824244,-0.2708224141663338
1514,8,32,15,0.4854402130126931,-0.2710928802995391
7188,16,59,9,0.48543387573241803,-0.27167081367994306
2378,9,45,15,0.4853882611083984,-0.27082610608955676
9010,19,50,7,0.4853388000488303,-0.2726597876592789
2426,9,48,15,0.48533128051757773,-0.2705136378354001
5621,14,43,10,0.4853246966552769,-0.2715193641798909
9334,20,30,11,0.48523591918945436,-0.2702695022176565
9164,19,59,17,0.48512376037597643,-0.2733830763233655
7854,17,59,19,0.48512376037597643,-0.2733830763233655
3096,10,49,13,0.48493678466796836,-0.2712301876967118
4903,13,39,12,0.48490157958984403,-0.27123755367054686
1677,8,42,18,0.4847918005371098,-0.27154642431834164
3516,11,34,17,0.4847555792236337,-0.2705889076225046
958,7,38,19,0.48472306091308387,-0.27195545637506235
6118,15,33,11,0.4846927020263661,-0.27121706684059643
4342,12,45,11,0.48460207397461075,-0.27116691060199666
4887,13,38,12,0.484497813720704,-0.2716217754994914
8039,18,30,12,0.4844348706054681,-0.27071790597879014
7927,18,23,12,0.48429391540527633,-0.27093270490308596
7410,17,32,7,0.484203936767576,-0.27269645874033954
6057,15,29,14,0.4841875500488297,-0.2708600009217091
4763,13,30,16,0.4840725299072279,-0.27128897865466484
3640,11,42,13,0.4840491156005856,-0.2723675218637858
4950,13,42,11,0.4840491156005856,-0.2723675218637858
6728,16,30,13,0.4840332141113267,-0.2712279479073145
6213,15,39,10,0.4839866888427719,-0.2717708203756345
9266,20,26,7,0.48392918151855585,-0.27292823545839906
3494,11,33,11,0.4838389068603516,-0.2721667209143883
6229,15,40,10,0.48382409912109314,-0.2720986632582598
6758,16,32,11,0.4837509301757773,-0.2711554560445612
3878,11,57,11,0.4835572326660143,-0.2731291100808832
8103,18,34,12,0.4834021405029297,-0.27247936426841957
9631,20,48,20,0.48330548706054555,-0.27360938117418193
4732,13,28,17,0.4830965496826176,-0.27181182964591755
4311,12,43,12,0.4830934197998036,-0.2733659669579231
2200,9,34,13,0.4830565179443361,-0.2725300466594381
4820,13,34,9,0.4830565179443361,-0.2725300466594381
8023,18,29,12,0.4830544458007804,-0.27205750777108495
9284,20,27,9,0.48303352844238234,-0.27216039447621515
8006,18,28,11,0.4829470910644538,-0.2717753833217584
6089,15,31,14,0.48293815307617066,-0.271798561083161
2559,9,56,20,0.4829377398681658,-0.2732237037647593
7958,18,25,11,0.48275888732910033,-0.27175977324613254
6099,15,32,8,0.48274741149902395,-0.2728312838364783
5402,14,29,15,0.48272375061035155,-0.2719664838669868
2622,9,60,19,0.48271525756835615,-0.2745185025956242
9490,20,40,7,0.48249140991210754,-0.2746760806835887
4124,12,31,17,0.4824495434570307,-0.2719708679140446
6760,16,32,13,0.4824404479980484,-0.2719775676766895
4062,12,27,19,0.4822674969482417,-0.27220089805712333
9765,20,57,10,0.4822059985351564,-0.2740943855546178
7351,17,28,12,0.4821616430664076,-0.2725848343741131
4043,12,26,16,0.48210518371581995,-0.2725117217244046
4109,12,30,18,0.48208527526855594,-0.272394294971346
8724,19,32,9,0.48205347229003814,-0.272293465673569
7763,17,54,8,0.4819311999511723,-0.27465267648156527
3215,10,56,20,0.48191708618164164,-0.2745233852532462
4185,12,35,14,0.48176681518554626,-0.2730364866322131
5434,14,31,15,0.48171713867187477,-0.2725681783008182
7429,17,33,10,0.48162453063965005,-0.27259102678154606
9302,20,28,11,0.48161456420898713,-0.2727751767220519
8007,18,28,12,0.4813660705566385,-0.27308448628320653
1167,7,51,20,0.4813403363037118,-0.27602675340549016
4840,13,35,13,0.48124958190918155,-0.2735630776153055
6056,15,29,13,0.48113882690429743,-0.2729181551515404
4746,13,29,15,0.48098960937499974,-0.2730367233806341
1037,7,43,18,0.48083550231933797,-0.27599637050284886
5401,14,29,14,0.48075851745605586,-0.27301597070420064
2142,9,30,19,0.48048793884277224,-0.27410824565400693
5093,13,51,10,0.4804042950439449,-0.27538293627305654
4550,12,58,11,0.48039792358398403,-0.2754124931616531
1197,7,53,18,0.48030745056152707,-0.27575086418336187
5432,14,31,13,0.4802547100830098,-0.27374919912370005
4777,13,31,14,0.4802547100830098,-0.27374919912370005
8102,18,34,11,0.4802124389648464,-0.27367997668943367
4566,12,59,11,0.48004604980468313,-0.2756310442110349
6761,16,32,14,0.47980101440429773,-0.27538848456680165
5451,14,32,16,0.47980101440429773,-0.27538848456680165
3978,12,22,15,0.47965338439941363,-0.27483577001007903
8259,18,44,8,0.47943797607421795,-0.27504748758958214
844,7,31,17,0.47932367187499925,-0.27603684750193186
9615,20,47,20,0.4792888690185547,-0.2771347834946566
2846,10,33,19,0.4792553521728519,-0.27475084527011556
1150,7,50,19,0.4791305047607418,-0.27687076080665163
1181,7,52,18,0.47912716857910154,-0.2762607491442415
5512,14,36,13,0.47860346313476676,-0.27548707125175886
4857,13,36,14,0.47860346313476676,-0.27548707125175886
8117,18,35,10,0.47825916137695307,-0.27508201380935154
6791,16,34,12,0.4781707543945272,-0.2754884597499615
5077,13,50,10,0.4780686187744138,-0.27656355030404123
8435,18,55,8,0.4780522143554664,-0.27705822501360255
5029,13,47,10,0.4780037231445338,-0.27698203640386543
6932,16,43,9,0.47797381225585944,-0.2762227806917103
2315,9,41,16,0.47784074707031254,-0.2788196535743816
1901,8,56,18,0.47781078674316296,-0.2766327727872852
2111,9,28,20,0.47768452880859363,-0.27606422661205143
6152,15,35,13,0.4776414672851567,-0.27563102216045315
5496,14,35,13,0.4776262628173819,-0.27627274220582076
6151,15,35,12,0.4776262628173819,-0.27627274220582076
7123,16,55,8,0.47755209594726805,-0.27881223532766364
1199,7,53,20,0.47730247070312787,-0.2782796849797293
3224,10,57,13,0.47730004638671747,-0.27916248354523754
4615,13,21,12,0.47727612792968954,-0.27645905414446065
3960,12,21,13,0.47727612792968954,-0.27645905414446065
49,6,23,6,0.4772657556152344,-0.2735945185977858
5605,14,42,10,0.47717141601562585,-0.27715682217730864
5893,14,60,10,0.4769645611572244,-0.27764663235768466
3273,10,60,14,0.4769645611572244,-0.27764663235768466
8132,18,36,9,0.47696335632324155,-0.2775617784177022
9475,20,39,8,0.47685761169433594,-0.2786674837083626
3498,11,33,15,0.4768295733642564,-0.27695345005997496
7365,17,29,10,0.47678344543456885,-0.27691509775995765
4248,12,39,13,0.4767303302001945,-0.27779919502606815
1883,8,55,16,0.47670551147460805,-0.27945294515442576
7394,17,31,7,0.4766813366699213,-0.27782176067351716
1582,8,36,19,0.4766568487548804,-0.2782934951429828
1149,7,50,18,0.47663600280761703,-0.2790617269572461
9156,19,59,9,0.4765760791015622,-0.27906312067265115
3961,12,21,14,0.47646841369628745,-0.2762514704061182
1023,7,42,20,0.47646575195312446,-0.27968660116140176
8914,19,44,7,0.47641767944335695,-0.2794564420943894
4795,13,32,16,0.4763925323486322,-0.27754922928781706
9749,20,56,10,0.4763705517578129,-0.27892474988726834
8662,19,28,11,0.47627637939453293,-0.2780828766668589
1902,8,56,19,0.4762432623290996,-0.2790918861059344
9634,20,49,7,0.47623091369628784,-0.27965276109264553
5271,14,21,12,0.47622351196289114,-0.27646225389567397
3549,11,36,18,0.4761805914306649,-0.278592124930665
8694,19,30,11,0.47612622558594037,-0.2783902556827662
8898,19,43,7,0.4761239660644525,-0.2793144794851363
9795,20,59,8,0.4760267132568331,-0.28018024535414987
9091,19,55,8,0.47599042541504266,-0.279243111442296
5045,13,48,10,0.4759234265136697,-0.278223042334677
1577,8,36,14,0.47585062744140416,-0.28038815599486633
7354,17,28,15,0.4758479418945298,-0.27832354286381616
6044,15,28,17,0.4758479418945298,-0.27832354286381616
4871,13,37,12,0.47582599121093916,-0.27846062398102606
4216,12,37,13,0.47582599121093916,-0.27846062398102606
9679,20,51,20,0.47573694335937516,-0.28077450175457375
8539,19,20,16,0.4757260638427741,-0.279109689228658
3687,11,45,12,0.4757118579101568,-0.27883269080339373
4077,12,28,18,0.4757011676025374,-0.27865011952820734
1069,7,45,18,0.4756261022949208,-0.27978145913768276
3391,11,26,20,0.4755961340332021,-0.2782268959480462
7830,17,58,11,0.47556723571777243,-0.2793471868569764
3128,10,51,13,0.47554619262695214,-0.2783052095945338
6744,16,31,13,0.4755385351562516,-0.27918603508657264
8499,18,59,8,0.47549775878906403,-0.2795293977506447
2749,10,27,18,0.4754925732421863,-0.277928063146359
6574,16,20,19,0.4754462622070325,-0.27925133939515484
2570,9,57,15,0.4754402807617173,-0.279201182808067
8756,19,34,9,0.4754218994140626,-0.27873502645142145
3895,11,58,12,0.47541889404297144,-0.2787874655185018
3911,11,59,12,0.4754034167480468,-0.2793567904257434
3112,10,50,13,0.47530911987304625,-0.2790772613760639
4173,12,34,18,0.47526282531738145,-0.27930644880454797
7901,18,21,18,0.4751823248291024,-0.2786902923848653
7231,17,20,20,0.4751823248291024,-0.2786902923848653
3419,11,28,16,0.47509917175292926,-0.27811573277859347
9731,20,55,8,0.475082679443358,-0.27972912931993243
2253,9,37,18,0.47496924377441463,-0.27913902821278447
6694,16,28,11,0.47494487121581974,-0.27819817680745074
8210,18,41,7,0.47493566772460766,-0.2801905015226836
7381,17,30,10,0.47473956787109683,-0.2783106574779376
3064,10,47,13,0.47469472045898364,-0.27903127424205787
4154,12,33,15,0.47458734802246083,-0.27971563926593895
8258,18,44,7,0.4745615576171887,-0.2805146126470892
3656,11,43,13,0.47449693298340073,-0.27865662028089233
4966,13,43,11,0.47449693298340073,-0.27865662028089233
5013,13,46,10,0.47440505615234413,-0.27947667809021703
2954,10,40,15,0.4742875634765609,-0.2800375912178898
5943,15,22,12,0.4742521875000004,-0.27879635007733283
2205,9,34,18,0.47422174987792914,-0.27952417799828205
9506,20,41,7,0.4741731579589814,-0.2808418792751054
6245,15,41,10,0.47416232421875104,-0.27955624448295474
6979,16,46,8,0.4741574707031257,-0.2814017203908506
1933,8,58,18,0.4739620086669951,-0.2803540237049219
4232,12,38,13,0.4738904766845695,-0.2797363702612452
4779,13,31,16,0.4738711230468734,-0.28010965818831696
7383,17,30,12,0.47385301635742044,-0.2799418552217389
4586,12,60,15,0.4736452032470707,-0.2812051330003729
1868,8,54,17,0.47353878051757986,-0.28207384863670426
9382,20,33,11,0.47318371093749817,-0.281398609363081
6372,15,49,9,0.4730665148925761,-0.2801805910995022
2844,10,33,17,0.47300198730468934,-0.2810132226805822
6119,15,33,12,0.47294047302245884,-0.28048516068241486
7430,17,33,11,0.47283164489746327,-0.28128475375933076
2877,10,35,18,0.47282911926269644,-0.2809038351650451
4171,12,34,16,0.47278555480956835,-0.2814784913433123
3485,11,32,18,0.4727773010253915,-0.2813321805490524
3517,11,34,18,0.4727646405029291,-0.2812507497553661
8069,18,32,10,0.4727421600341793,-0.28081866890088397
8070,18,32,11,0.4726944116210925,-0.28127529216380964
5507,14,36,8,0.4725730297851571,-0.2826038358428432
991,7,40,20,0.4725355139160153,-0.2820603612639082
9348,20,31,9,0.4725285522460934,-0.2805134985823159
3278,10,60,19,0.472459822387696,-0.2823849032290635
5574,14,40,11,0.47221494873046965,-0.28155010455615576
9630,20,48,19,0.47217852478027467,-0.2828677834566656
8991,19,48,20,0.47217852478027467,-0.2828677834566656
7172,16,58,9,0.4717855029296852,-0.2820854312892063
1951,8,59,20,0.4717824945068353,-0.2833311037217747
2603,9,59,16,0.4717739135742167,-0.28148937503878957
8290,18,46,7,0.4717059094238275,-0.28297189271367673
2126,9,29,19,0.47166164184570125,-0.2819867420881787
3483,11,32,16,0.47160339355468617,-0.28132053993718903
2425,9,48,14,0.47146405273437464,-0.283499664831584
5700,14,48,9,0.47146405273437464,-0.283499664831584
4841,13,35,14,0.4714326812744153,-0.28217555538791145
4186,12,35,15,0.4714326812744153,-0.28217555538791145
4111,12,30,20,0.47130637084960947,-0.2821582465257649
8994,19,49,7,0.47125297302246294,-0.28345484928521225
8195,18,40,8,0.4711392620849623,-0.2834304660361617
1646,8,40,19,0.47112686218261446,-0.2840438443075209
8677,19,29,10,0.4710721020507816,-0.2819554863894901
4808,13,33,13,0.47102893920898353,-0.28156113276054595
8072,18,32,13,0.4709349401855507,-0.2832706829259282
